client_id,age,income,years_employed,credit_score,debt_to_income,num_credit_cards,num_late_payments,has_mortgage,has_car_loan,savings_balance,checking_balance,region_risk_score,phone_calls_to_support_last_3m,active_loans,customer_tenure_years,default
2580,48,65655,1,664,0.10786569647629154,1,4,0,0,0,-3000,0.22830054826134857,18,4,2,0
2581,39,72304,24,597,0.24648114051975614,3,10,1,1,23399,3044,0.1615923041892825,1,4,7,1
2582,43,66220,32,548,0.2523388256501786,7,6,1,0,7207,-3000,0.19396307967933626,8,0,1,0
2583,35,69216,33,571,0.015835942103505217,4,12,1,0,0,6132,0.24853366008095717,1,2,4,0
2584,53,33913,23,653,0.036550399981581425,1,1,1,0,7669,2016,0.2534556536996568,11,0,1,0
2585,38,45934,26,629,0.5508987373539731,0,14,0,0,33869,10229,0.678942997107802,7,2,0,1
2586,48,66266,20,547,0.04078123990754616,6,10,1,0,25367,13599,0.36921139344218645,13,1,1,1
2587,39,65868,17,647,0.11848737679864568,7,6,1,0,31576,5074,0.26067211592006123,12,2,14,0
2588,36,55845,22,627,0.30897124198238535,0,0,0,0,26796,11255,0.5428703125094171,18,3,2,0
2589,68,65574,37,567,0.18230697491963394,3,0,0,1,6217,14677,0.40199821801057134,0,0,3,0
2590,37,71525,10,624,0.1311467482598594,6,6,1,0,31648,-1454,0.5839970736109613,12,2,2,0
2591,24,92235,18,627,0.08059477781508449,2,8,0,1,28786,15044,0.7535405647989962,6,1,1,0
2592,39,67519,24,606,0.3121982817872793,1,7,0,1,18237,4741,0.1562769898794439,12,1,2,0
2593,47,79977,22,714,0.646784640860607,3,4,0,0,20882,-1848,0.11726339774937479,19,4,1,1
2594,25,56459,1,516,0.007543459878507868,3,9,0,1,31886,7089,0.2545736574313881,16,4,2,0
2595,35,84302,11,510,0.21781314104527943,3,9,0,1,8758,4495,0.23773115959464683,19,3,6,1
2596,29,79393,25,650,0.6509310878177753,7,5,0,0,36318,-3000,0.5550556308764173,19,3,5,1
2597,45,91645,27,656,0.42110655691966437,7,4,0,0,28476,-2707,0.44130070383389824,15,1,2,0
2598,56,87836,29,678,0.2297419119389355,4,6,1,1,20033,16461,0.4249362603946839,17,3,3,0
2599,68,84718,39,612,0.1504297115813224,0,11,0,1,42968,6950,0.12094716222927503,13,2,6,1
2600,40,67539,26,585,0.31099930825892236,2,8,1,0,585,15372,0.1122945848547229,2,1,6,0
2601,63,76123,23,649,0.055561118514029076,1,1,1,0,13097,2083,0.47612713314436156,17,3,1,0
2602,31,96587,13,619,0.39466048969631534,0,13,0,0,9766,-611,0.4005750271872704,13,4,13,1
2603,59,53698,14,758,0.5213353457328563,3,3,0,1,25371,-3000,0.18296711283765954,17,1,5,0
2604,48,54289,33,627,0.6044412571734872,0,10,1,1,37736,11775,0.3755420736555171,6,1,5,1
2605,58,74535,18,646,0.15224299799481655,4,0,1,1,5254,7874,0.19408086701098443,11,2,8,0
2606,58,80381,28,823,0.5529483789060832,2,3,0,0,69582,2147,0.06448440575314889,8,4,4,0
2607,47,49397,4,636,0.579370904631701,5,8,1,0,10058,-548,0.23657535038869903,0,3,9,0
2608,33,68130,5,688,0.38418402182347106,4,12,0,1,25410,12888,0.3214891140925668,12,1,13,0
2609,46,67650,8,695,0.19624326609749163,7,8,1,1,20040,3759,0.3959607261349233,6,3,12,0
2610,61,15000,7,701,0.30439896439355163,3,0,0,0,20692,3834,0.5076902993592366,2,4,4,0
2611,68,64510,24,670,0.11986295995210972,1,14,0,0,8113,794,0.189049520601979,4,1,1,0
2612,66,66067,25,663,0.27839292908845076,7,4,0,0,36013,2147,0.5851253056940299,13,4,1,0
2613,29,65992,22,657,0.09406872346875121,2,5,1,0,7191,8850,0.4526550766868083,14,4,3,0
2614,50,105397,11,609,0.2868772166286707,6,1,0,0,0,-3000,0.5650629127190486,5,1,9,0
2615,26,39605,23,672,0.16654682078745048,6,10,1,1,3170,5565,0.6018722443498348,6,3,7,0
2616,53,49384,4,792,0.1955731143935647,7,6,0,0,41679,11689,0.09631339399886868,16,1,4,0
2617,69,15000,18,734,0.2553372371939062,5,3,0,0,38757,4406,0.5973066784877963,9,3,2,0
2618,23,57977,6,671,0.26164582945291426,4,9,1,1,0,12379,0.5544272801223676,7,0,7,1
2619,53,60108,3,709,0.2812648951944249,3,2,1,0,32205,14384,0.3486820092572698,17,3,14,0
2620,67,57250,6,589,0.21487017548073678,3,7,1,0,0,11325,0.5247364699846827,0,1,11,1
2621,62,97691,4,631,0.03533140516775271,6,9,0,0,19591,1239,0.6937784401556477,13,2,3,1
2622,40,91515,19,716,0.26893174422790667,4,12,1,0,1883,4751,0.3691232461904358,11,2,8,0
2623,26,71946,21,754,0.09971895781505913,0,10,1,1,33361,7420,0.2890810611456324,7,4,7,0
2624,66,60734,24,596,0.3349922256922355,2,8,0,0,28319,1711,0.3702934829472838,14,0,12,0
2625,66,95654,17,616,0.2335295422278508,7,0,0,0,34693,1478,0.48705497847740475,5,2,5,0
2626,49,69506,7,802,0.4891142485495328,1,3,1,1,15571,1056,0.36187626740500184,12,0,5,0
2627,68,49543,0,656,0.303511739009431,3,8,1,1,17130,22804,0.35407927620919666,5,3,6,1
2628,21,27093,28,777,0.4898757450291075,6,8,0,1,0,3102,0.2362686572698526,15,2,2,0
2629,51,58967,39,664,0.25607848814190154,2,8,0,1,4542,12480,0.34081522736420145,8,0,13,0
2630,22,88866,11,667,0.10120960783458384,5,11,0,1,34228,-1085,0.11623833517805654,16,0,5,0
2631,66,126913,8,628,0.34767286880460474,6,13,1,1,25508,16912,0.32496224310778815,11,0,12,1
2632,54,71540,12,715,0.5704689910897408,2,7,1,1,21565,2350,0.39014906806448035,0,3,6,1
2633,65,50866,8,745,0.5488474867965604,7,2,0,1,38931,5370,0.5186103670835563,12,4,10,0
2634,48,40375,8,577,0.5152738283599044,3,6,0,1,497,-3000,0.500486027740606,0,1,10,1
2635,25,83798,19,625,0.5168720858862075,2,3,1,1,30802,12816,0.3834543214516439,14,1,11,1
2636,22,25884,31,714,0.09099576877950143,1,7,1,0,2312,14332,0.03285814873356912,4,0,10,0
2637,37,83758,28,640,0.014388845343579698,2,8,0,0,42168,-3000,0.2622845813373716,19,0,10,0
2638,57,90442,38,615,0.5726826515543382,4,8,1,1,28167,13223,0.6233349886643473,4,0,4,1
2639,28,80906,14,720,0.0990961586905969,1,8,1,1,34467,-3000,0.14842649846351086,9,4,0,0
2640,62,64508,19,727,0.45187910593358344,2,4,0,0,9475,9424,0.5236177129741492,11,1,13,1
2641,32,84123,15,618,0.09921079420434822,5,2,1,1,52731,2984,0.40688465690610526,2,3,12,0
2642,45,74273,1,664,0.09557246469414991,7,12,1,0,49978,14353,0.07436929636841857,4,0,4,0
2643,30,50546,15,565,0.11253546290942776,5,6,1,1,26455,6744,0.057960705515404644,19,0,0,0
2644,43,116260,10,587,0.07327562850170215,4,3,0,1,37628,11520,0.6342565711798775,7,1,14,0
2645,43,61208,19,658,0.4968927760668355,5,14,1,1,15471,13664,0.19911815189959156,15,0,1,1
2646,21,89393,6,652,0.41893281817131933,3,0,1,1,972,2962,0.22189036429294914,9,1,0,0
2647,48,15000,29,582,0.36951560168373054,2,5,0,1,31936,4797,0.26480989056144205,4,1,14,0
2648,59,101911,33,599,0.08999156935352501,5,11,1,1,6210,-2778,0.35206214749183457,12,2,10,0
2649,66,106719,38,575,0.2082526610255494,1,6,1,1,39653,2899,0.32901759601917624,2,0,9,0
2650,37,70745,3,681,0.25659620129683663,7,12,0,0,35717,18489,0.4428215788653747,19,2,9,1
2651,64,83969,4,512,0.09504132159700278,3,5,1,1,23528,10290,0.39647947409196305,13,1,11,0
2652,64,83962,38,579,0.275971368653274,6,9,0,1,22689,-2312,0.7317506726091051,13,3,8,1
2653,69,53930,33,519,0.24725203538234236,0,6,0,1,34839,16420,0.2758919720228329,0,2,11,0
2654,39,83678,23,679,0.18042990862123057,3,7,0,0,24118,7723,0.3937084970445971,5,4,11,0
2655,62,49784,12,523,0.23125325382735212,3,7,1,0,13933,10812,0.6931092202503845,7,3,3,1
2656,48,54781,20,652,0.04277099855082034,2,14,1,1,0,8433,0.5358496657618226,7,3,8,1
2657,23,98173,21,764,0.3813967501543301,4,11,1,1,34383,7938,0.33648951493598817,2,4,4,1
2658,34,94366,33,767,0.4540582606079958,5,5,0,0,25496,-3000,0.2693293964526191,0,0,9,0
2659,53,52340,21,523,0.23005185322378668,7,6,1,0,61334,12748,0.5105357936083069,11,4,2,1
2660,28,51660,1,670,0.11003698218013455,6,6,1,0,18561,-3000,0.5986392778504794,8,2,13,0
2661,42,53860,27,580,0.3861121222909304,1,11,0,1,24530,12111,0.7583866743663178,4,3,3,1
2662,58,88315,31,566,0.0273186838543005,7,8,0,0,24882,5696,0.12244310581163093,11,3,2,0
2663,28,45000,11,642,0.23503505549014475,3,8,0,0,29761,10848,0.11978691798965334,19,1,1,0
2664,45,78917,4,735,0.08676432501541116,3,6,1,1,5496,6108,0.4710837927415583,18,2,7,0
2665,31,88671,5,691,0.059981661784316596,0,5,0,1,18841,12306,0.541704890923588,17,1,5,0
2666,47,67793,33,599,0.2322871743582785,5,8,0,0,32414,5113,0.8390845536623642,5,0,10,1
2667,32,95251,17,699,0.5028911548142444,7,12,1,0,15008,6966,0.6622556238900452,3,4,6,1
2668,68,62392,21,492,0.2458361303193542,2,14,1,0,31852,7833,0.3874874316408298,4,3,4,1
2669,24,64653,38,597,0.17072255355357482,6,0,1,1,21450,18150,0.3550768914308989,6,0,4,0
2670,68,45568,2,592,0.0756661016270378,0,3,1,0,26028,9201,0.23264568261819055,0,0,3,0
2671,59,95429,8,655,0.5210684273772749,7,10,1,1,37267,-3000,0.696675927271854,6,0,10,1
2672,62,50836,33,635,0.044132013752270674,2,2,0,0,16589,1052,0.3893352609454962,11,1,1,0
2673,62,78744,21,640,0.5438314084265066,3,9,0,1,0,9186,0.30721578462625815,4,1,13,1
2674,30,68217,1,637,0.15801762797903546,0,6,0,0,16004,13818,0.39630826244245815,19,3,3,0
2675,66,43680,28,651,0.33897793168257545,7,2,0,0,7616,-55,0.25724736085627625,16,2,0,0
2676,50,54772,5,687,0.1943942530542653,4,7,1,1,0,20679,0.20239108145799553,7,4,9,0
2677,68,104571,31,660,0.283701268286111,7,7,1,1,18399,6229,0.5249603294821483,8,2,10,1
2678,64,75041,31,630,0.36661735132609424,2,10,1,0,22985,7943,0.4509914693732491,9,4,9,1
2679,49,44771,32,678,0.3035861270649909,0,12,1,0,35311,-3000,0.3193211129212879,6,0,5,0
2680,39,77633,18,707,0.2632258121322969,5,14,1,0,2910,12808,0.4796248076311523,1,4,2,0
2681,26,66347,10,611,0.07082236688940038,1,6,1,0,21327,1879,0.2027693782500923,7,1,13,0
2682,25,156351,35,645,0.5956672083455129,4,10,0,0,36921,-221,0.3445114017628855,11,1,7,0
2683,40,77128,22,731,0.3188751909589966,0,11,0,1,11380,2779,0.3201873993327322,5,2,7,0
2684,60,60484,25,572,0.6142037523236866,1,14,1,0,28043,14679,0.24373068424864727,4,2,3,1
2685,45,105500,5,776,0.06527200732534057,5,9,1,0,43965,8260,0.19765204343528134,10,1,11,0
2686,44,23974,24,556,0.10528550494305097,5,3,1,1,0,-1223,0.40070443484479756,0,0,14,0
2687,32,72358,23,625,0.06034662217078364,1,5,1,0,24089,1287,0.429253136350409,14,2,9,0
2688,48,119860,11,583,0.3674097565279052,1,3,1,0,37443,14866,0.4826075900431202,13,2,10,1
2689,52,67095,30,803,0.6273901461389677,6,2,0,1,14739,3345,0.5803287876643218,19,0,10,0
2690,69,26667,5,614,0.3985052248343242,0,4,0,1,40801,8922,0.17071825993771683,2,3,2,0
2691,56,60102,28,614,0.42078192724166147,1,7,1,0,29513,10636,0.5916315425079383,15,0,6,1
2692,50,106362,38,624,0.134717416489206,7,11,0,0,46540,-3000,0.5218539810384255,2,0,4,0
2693,65,79401,22,656,0.34060286849297505,4,4,1,1,28736,13850,0.19908903845609835,15,1,6,0
2694,41,49028,4,627,0.20866076405832076,0,2,1,0,47788,-966,0.5909024315593367,4,1,12,1
2695,66,52868,22,640,0.2801764380546801,7,1,0,0,24500,2475,0.6811589335923253,16,1,12,0
2696,39,56007,21,402,0.138694787404778,2,2,1,0,0,15775,0.266708336330842,2,4,8,1
2697,27,79029,22,654,0.11355347341437728,5,6,1,1,10534,15128,0.4918033398153671,16,2,1,1
2698,41,103454,10,651,0.18508139211222327,5,6,1,1,35275,8449,0.5596438427351066,12,0,5,1
2699,27,96310,25,722,0.3075699229867703,2,5,1,1,34980,10099,0.5722046999790499,0,2,10,0
2700,26,81400,10,741,0.5737786645930957,2,4,1,0,15340,11845,0.6980118591776734,5,1,8,1
2701,64,36708,22,636,0.027606911686938126,4,6,1,0,47064,15010,0.6551107265727747,9,4,8,1
2702,59,36801,23,707,0.1532959816052512,3,9,0,1,14690,15901,0.45383201429030867,13,4,5,1
2703,31,83331,25,572,0.5111966092376092,1,0,1,1,26929,5753,0.7844594840427894,14,2,14,0
2704,62,36363,31,703,0.11144332755779317,5,13,1,1,26514,-161,0.722108808069374,10,1,13,1
2705,24,64360,35,609,0.4526934268526517,5,4,0,1,42,3213,0.6986218751082935,13,0,9,1
2706,34,77603,31,567,0.5233004794312198,4,2,1,0,18342,5890,0.47731426098903584,7,4,13,1
2707,55,41560,31,637,0.1728271918033094,5,2,1,0,55704,4628,0.7971834455582054,6,0,2,0
2708,35,44393,34,748,0.5207965607919889,4,8,1,0,6165,-2085,0.12366995283311522,3,1,2,0
2709,56,67646,9,662,0.23027027541202302,7,7,1,1,29377,8057,0.21957008551241783,13,2,10,0
2710,63,82591,11,754,0.27952980658046134,7,1,1,0,2684,-3000,0.30057867833371377,13,1,10,0
2711,24,96537,21,597,0.2675434493924039,7,7,0,0,6009,5597,0.13681130286681295,18,3,3,0
2712,22,85176,18,723,0.4003330258633577,0,3,0,0,0,6046,0.2721573185382914,10,0,12,0
2713,67,71841,28,604,0.3418894242897501,0,13,0,0,34116,5806,0.4816091386638641,12,4,11,1
2714,46,51345,0,665,0.37583444987428444,3,4,0,0,6929,10958,0.02494188929640273,14,0,3,0
2715,45,43227,5,665,0.4301646449127548,5,14,0,0,39012,10030,0.31394724297481824,17,1,9,0
2716,43,57228,29,696,0.41939361742223047,1,8,1,1,12030,20558,0.9018611009790705,10,2,13,1
2717,42,80248,32,667,0.5480541217844332,0,14,1,0,21919,1376,0.3120148415838538,14,4,11,1
2718,54,78415,12,598,0.19714497971407272,0,8,1,1,26170,6955,0.46363169611921834,16,3,6,0
2719,49,17502,12,711,0.14226369582049744,4,1,1,1,0,6506,0.8251100930388893,11,4,12,1
2720,29,50358,22,771,0.1185147068841948,7,9,0,1,23054,6177,0.4494309242559878,10,2,4,0
2721,51,100112,19,609,0.31213490964529056,3,7,0,1,25248,-3000,0.18066993781230825,13,4,14,0
2722,53,71980,6,521,0.1959453993467597,5,12,1,0,37100,-3000,0.7468264181501718,16,2,14,1
2723,26,34574,20,684,0.2471039562872093,0,5,0,0,5607,5045,0.42686562712665244,11,0,4,0
2724,39,128895,32,626,0.2951257210481493,1,2,0,0,7744,-3000,0.1467312882340107,10,1,10,0
2725,59,69276,29,640,0.38312234787184535,5,1,1,1,29893,2660,0.42259687898530174,4,1,14,0
2726,51,79608,32,688,0.23624783366433397,3,11,0,1,41185,467,0.09844973491726003,19,3,4,1
2727,27,79988,25,618,0.27397911203296793,0,3,1,0,11112,2914,0.06634736028338702,1,1,10,0
2728,22,60810,35,631,0.2407791186849549,1,10,1,0,1471,12926,0.49834854743213186,17,1,7,0
2729,49,51810,9,642,0.03394358532226332,6,2,0,1,15249,-2548,0.19258207588604262,7,3,6,0
2730,43,123041,1,752,0.21737410127267376,5,1,1,1,4800,11088,0.7317801666560834,5,0,9,0
2731,68,95080,4,652,0.5016395521445681,6,10,0,1,25966,1000,0.4085746411579837,4,4,7,1
2732,46,90548,39,563,0.04791527049383767,2,5,1,1,3802,1872,0.27976271297695776,14,4,10,1
2733,66,84407,25,566,0.17504968622491365,7,8,0,0,34593,8258,0.6746800904479013,5,4,14,0
2734,31,44917,9,659,0.6140498327717908,7,0,1,0,23189,3080,0.2084647570771326,2,4,3,1
2735,42,101938,34,570,0.2592287194305906,2,2,1,1,35061,-1247,0.340323411689146,9,0,2,0
2736,27,48921,12,540,0.3993683651685725,1,1,1,0,0,2408,0.5440016600564375,18,1,9,1
2737,49,77082,23,694,0.06728939613854086,7,4,0,1,0,-3000,0.6137678768056143,17,4,14,0
2738,30,29015,9,697,0.40333411337788727,2,4,0,1,39390,7668,0.7214967191161965,6,1,12,1
2739,45,18978,3,624,0.09831808140516943,3,5,0,1,9207,-3000,0.6679846324712579,12,3,6,0
2740,37,77957,10,670,0.5521063027051775,7,3,1,1,0,11216,0.18913989551636792,9,2,12,0
2741,30,49772,9,663,0.18795267891891068,2,6,1,1,16959,9306,0.2724047257522148,7,1,13,0
2742,25,20270,22,692,0.5076107067307429,7,13,1,0,23635,16210,0.2883493140014076,0,2,4,1
2743,46,83515,0,692,0.10181722657146056,1,1,0,1,17629,20274,0.7481739700308739,3,2,1,1
2744,67,123002,9,467,0.327836420171295,2,13,1,0,27020,11550,0.6265635236395967,17,4,14,1
2745,30,104739,22,633,0.43975633208760895,3,6,1,1,24987,608,0.45755371819642304,19,2,2,1
2746,40,63567,15,686,0.2546443767808705,3,8,1,0,24202,20208,0.08823634490484013,18,2,0,1
2747,32,70221,25,621,0.4656995251282934,1,10,1,0,40225,-3000,0.267423286138812,19,3,4,1
2748,60,92192,26,652,0.11233256059576528,7,11,0,1,19787,-3000,0.8426372087439047,9,0,11,0
2749,41,98053,38,702,0.25332374273655284,5,14,1,1,19346,17967,0.6592358181838037,1,1,11,1
2750,68,61411,33,655,0.19717189659345236,5,14,0,0,32042,9210,0.2526455029201688,3,2,4,0
2751,33,70854,9,755,0.19423477411625423,5,1,1,0,28289,-3000,0.06411442949545783,15,3,10,0
2752,24,77515,27,728,0.17245491221769418,5,6,1,1,6457,-3000,0.23225230020116003,13,0,14,0
2753,49,83846,25,641,0.3746656199528118,5,8,0,0,18618,8858,0.13063842621113872,19,1,0,0
2754,52,66673,23,636,0.3207302870282225,5,7,1,1,26573,-1089,0.3704831296074042,5,2,12,1
2755,69,66997,31,450,0.1913171943321055,5,14,1,1,11197,-83,0.38526807043902833,7,0,9,1
2756,63,104495,5,627,0.43080549627359127,7,9,0,1,11912,18764,0.34610509987860794,19,2,13,1
2757,64,100238,15,555,0.6283209635555541,1,6,0,1,0,20037,0.4834986557484286,18,4,0,1
2758,52,81935,32,665,0.2534174504032501,4,13,0,0,0,6027,0.2028720806295873,6,4,3,1
2759,38,112977,35,660,0.07544896979443574,1,10,0,1,14388,3946,0.5285881601985561,19,3,5,1
2760,42,60338,1,698,0.18691593592364636,1,11,0,0,21909,11317,0.4651699670967369,11,1,11,0
2761,27,110574,18,747,0.4966855883994999,7,9,0,0,3568,1068,0.32503365455187727,19,3,10,0
2762,42,83562,10,648,0.03548201463713383,3,0,1,1,40668,-3000,0.8537828467319759,0,3,4,0
2763,38,151775,6,809,0.12379615273658605,5,14,1,0,4299,-3000,0.18148148644998816,11,0,3,0
2764,22,40187,2,666,0.38400165447923307,5,10,0,1,33687,4484,0.6634400170969991,19,0,6,1
2765,31,52766,21,558,0.474683683171784,0,2,0,1,26280,11173,0.22442721832791543,19,4,2,1
2766,47,80469,26,610,0.24315279091192885,3,3,1,0,52645,5111,0.252355362618113,11,4,13,0
2767,39,79930,21,623,0.4099693129289176,1,5,0,1,28097,10669,0.24576172616750205,0,2,12,1
2768,69,118753,14,691,0.32280317609438614,2,3,1,1,0,11368,0.4374021349442811,19,1,10,0
2769,44,53290,30,583,0.25035792593548,1,9,0,1,35815,14702,0.4498156090596459,3,0,7,0
2770,67,92622,26,629,0.4597957329034808,5,8,0,1,45463,6303,0.5553500867334777,6,1,9,1
2771,53,99061,36,638,0.12218770793763668,1,3,0,0,0,6931,0.1778015659790402,17,0,3,0
2772,22,87616,13,618,0.2775797865437561,3,10,1,1,29586,4742,0.4488792597343209,10,0,1,1
2773,30,45975,9,706,0.5172775389819584,2,4,0,1,32904,3191,0.2061799242322105,5,4,3,0
2774,55,105193,18,694,0.3914053707969466,7,2,1,1,16807,-3000,0.018389129559663837,0,3,8,0
2775,47,100733,20,731,0.4608677288030962,6,14,0,1,0,13203,0.38664064754052285,3,3,14,1
2776,35,84989,18,626,0.27521794015867956,2,4,0,1,15560,2313,0.5518758166502485,15,0,1,1
2777,46,75108,33,734,0.6791104374243931,2,3,1,1,11283,1912,0.44512929821263897,14,1,4,1
2778,65,75652,1,554,0.5417537112945546,5,10,0,1,42946,1208,0.8502991617885413,3,3,1,1
2779,40,68031,21,552,0.6494666864154902,5,11,1,1,18671,-3000,0.5103306817147554,18,2,6,1
2780,23,86019,17,565,0.5126371899452009,4,2,0,0,13815,4401,0.19437672216239205,8,1,14,0
2781,36,70778,8,650,0.11174469297113851,0,0,0,1,11202,8614,0.2941505322182038,13,2,0,0
2782,66,48786,25,734,0.43793367192658755,0,12,1,1,24886,62,0.1855052338059641,13,3,8,1
2783,58,43785,32,607,0.18153338381956402,5,7,0,0,20853,12263,0.26255587646578077,2,4,2,0
2784,62,51199,21,616,0.17067316622752018,3,6,1,1,8150,2421,0.18191198744900225,1,4,0,0
2785,65,75553,3,634,0.36629047283860694,6,6,0,1,23960,-3000,0.2198128816025169,12,3,8,0
2786,26,69326,3,690,0.25878645235240394,0,8,1,1,11641,14615,0.5361103807334412,15,1,7,1
2787,34,75383,16,616,0.16526951201102194,1,10,0,0,0,6389,0.25697201935728015,18,4,13,0
2788,23,82520,26,612,0.06597997512677838,6,1,1,0,30020,11042,0.16220456133427233,16,3,4,0
2789,21,54316,12,555,0.21387489867856013,7,3,1,1,28597,11208,0.5998556469795326,11,3,9,0
2790,61,106641,12,609,0.44799253670129674,5,14,1,1,22996,-1622,0.17520102642388183,10,1,2,1
2791,66,63307,34,732,0.03569282236116047,0,2,0,0,13362,1346,0.8185486744702795,8,2,8,0
2792,28,59164,0,656,0.10500555424316,0,13,0,1,18919,12240,0.6222200311485621,12,2,12,1
2793,56,82059,3,598,0.224212079033155,7,6,0,0,32289,17846,0.24598228505035927,19,3,5,0
2794,47,24087,6,736,0.3783878358111097,3,2,0,1,10522,5443,0.5672444180176889,1,0,2,0
2795,24,50236,39,609,0.30679067221567347,3,8,0,1,32894,609,0.2592917593392653,9,2,7,1
2796,65,94526,19,749,0.15107926084498896,7,9,1,1,0,16776,0.2729295794212598,8,1,2,0
2797,63,26564,6,748,0.12572901192558802,1,5,1,0,22522,613,0.3104228040426559,6,0,9,0
2798,48,97939,12,653,0.23371167836202253,2,11,1,0,20386,7302,0.40952857925115144,16,3,3,0
2799,55,107778,38,545,0.45437279713621204,5,0,1,0,35040,2005,0.425884129943965,10,2,9,1
2800,40,60763,27,810,0.3369694228673548,7,1,1,1,6216,6883,0.2476140076095761,1,1,10,0
2801,59,77295,8,677,0.4605491637462493,2,9,1,1,7852,-1618,0.4721496000357903,13,3,14,1
2802,42,97977,9,627,0.5435564978338504,1,8,1,1,0,2377,0.0701150598069007,19,0,2,0
2803,69,58330,2,716,0.5685444141270315,0,10,1,1,11498,608,0.3462108096571952,3,4,13,1
2804,24,91694,30,699,0.24692578998374048,0,12,0,1,23831,9635,0.43732726424958945,9,1,4,0
2805,29,53221,5,741,0.28219036350826693,2,13,0,1,0,6142,0.29124357293614106,4,0,2,0
2806,68,58059,11,603,0.3742922142153295,4,7,0,0,13356,11161,0.5871322194686299,0,3,13,1
2807,35,50016,13,672,0.20032246921856905,3,7,1,0,29161,-780,0.7421247632200045,8,4,8,0
2808,36,78566,24,566,0.5126152067567609,1,13,1,1,18456,3540,0.7659157360183498,6,4,8,1
2809,59,98949,24,696,0.5211751350896845,5,14,1,0,21128,9375,0.3488325433600455,18,3,4,1
2810,30,65397,31,648,0.4964986378916933,7,0,1,1,0,11010,0.6411728483102823,10,4,2,1
2811,46,38218,11,669,0.27447352807807474,1,7,0,1,18499,-3000,0.45837095161464875,12,1,0,1
2812,35,42932,15,639,0.6108674753538545,5,13,1,0,20430,7224,0.31393149218009553,19,3,12,1
2813,30,79864,15,632,0.3220872510126996,4,0,1,1,17544,-692,0.14861368169126382,10,0,0,0
2814,68,116102,1,589,0.06862470875548964,5,14,0,1,22292,11365,0.25415034134599385,14,4,7,1
2815,30,79843,29,705,0.45133620838444555,0,11,1,1,15363,18023,0.6242606377002902,10,4,4,0
2816,25,60327,21,754,0.4868400306306237,5,2,1,1,13159,-3000,0.3764910551610358,11,3,12,0
2817,54,89154,19,611,0.10851575338315017,5,9,0,0,4403,408,0.22994765609554435,4,4,10,1
2818,63,64012,39,688,0.10350331998415226,5,6,0,1,34616,6846,0.3020373039136016,19,2,1,0
2819,27,60542,7,680,0.17947641426429256,6,5,0,1,1600,4973,0.4533029033093309,6,1,1,0
2820,55,46038,38,650,0.31493270189444694,5,9,0,1,22369,11577,0.46956377504563324,5,2,2,1
2821,47,105211,27,543,0.22894720380344474,7,11,0,1,47197,5553,0.30856085309902287,6,0,10,1
2822,61,15000,8,558,0.20974769830788684,5,13,1,0,36521,1291,0.7442818017807176,7,4,1,0
2823,27,89946,27,595,0.29839614461241193,3,6,1,1,27640,-2142,0.3116090498696923,7,2,3,1
2824,68,58406,30,500,0.10371164301670024,6,2,1,1,23746,-3000,0.3554516908291499,15,0,7,0
2825,51,59741,14,748,0.1297910266941697,5,12,0,1,18083,-199,0.6686194665751274,14,3,2,1
2826,62,112307,13,675,0.0518266967688994,4,5,1,1,6479,1044,0.07728759726298885,11,2,5,0
